Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad
294000905,COCOT MICROMEDIAS LISAS S/COSTURA C/LYCRA ART 3240,906835,LENCERIA,MEDIAS,,COCOT,PESOS,"2,180.00","60,00"
294000911,COCOT MICROMEDIAS LYCRA INVISIBLE FANTASIA ART 529 *,906841,LENCERIA,MEDIAS,,COCOT,PESOS,1.00,"60,00"
294000916,COCOT MINIMEDIA LYCRA ART 84,906846,LENCERIA,MEDIAS,,COCOT,PESOS,"1,377.00","60,00"
294000918,COCOT MINIMEDIA LYCRA PASION ART 86,906848,LENCERIA,MEDIAS,,COCOT,PESOS,"6,280.00","60,00"
294000906,COCOT PANTY FANTASIA RED ART 41,906836,LENCERIA,PANTY,,COCOT,PESOS,"4,930.00","60,00"
294000912,COCOT PANTY LIGHT ART 65,906842,LENCERIA,PANTY,,COCOT,PESOS,1.00,"60,00"
294000910,COCOT PANTY LYCRA CORAZONES FANTASIA MODA ART 522 *,906840,LENCERIA,PANTY,,COCOT,PESOS,1.00,"60,00"
294000914,COCOT PANTY LYCRA DESCANSO 70 ART 67 T1-2-3-4,906844,LENCERIA,PANTY,,COCOT,PESOS,"4,617.00","60,00"
294000915,COCOT PANTY LYCRA DESCANSO 70 ART 67 T5,906845,LENCERIA,PANTY,,COCOT,PESOS,"4,817.00","60,00"
294000913,COCOT PANTY LYCRA DESN S/PUNTERA TIRO BAJOART 66,906843,LENCERIA,PANTY,,COCOT,PESOS,"2,180.00","60,00"
294000467,COCOT PANTY LYCRA MODEL UP ART 91 T 1-2-3-4,906367,LENCERIA,PANTY,,COCOT,PESOS,"5,510.00","60,00"
294000468,COCOT PANTY LYCRA MODEL UP ART 91 T 5,906368,LENCERIA,PANTY,,COCOT,PESOS,"5,732.00","60,00"
294000471,COCOT PANTY LYCRA REFRESHING VERANO ART 71 T1-2-3-4,906371,LENCERIA,PANTY,,COCOT,PESOS,"3,912.00","60,00"
294000472,COCOT PANTY LYCRA REFRESHING VERANO ART 71 T5,906372,LENCERIA,PANTY,,COCOT,PESOS,"3,912.00","60,00"
294000465,COCOT PANTY LYCRA SEMIOPACA ART 76 T1-2-3-4,906365,LENCERIA,PANTY,,COCOT,PESOS,"2,308.00","60,00"
294000466,COCOT PANTY LYCRA SEMIOPACA ART 76 T5,906366,LENCERIA,PANTY,,COCOT,PESOS,"2,401.00","60,00"
294000469,COCOT PANTY LYCRA ULTRAOPACA ART 72 T1-2-3-4,906369,LENCERIA,PANTY,,COCOT,PESOS,"4,807.00","60,00"
294000470,COCOT PANTY LYCRA ULTRAOPACA ART 72 T5,906370,LENCERIA,PANTY,,COCOT,PESOS,"5,102.00","60,00"
294000464,COCOT PANTY LYCRE NENA OPAQUITAS ART 902,906364,LENCERIA,PANTY,,COCOT,PESOS,"3,430.00","60,00"
294000461,COCOT PANTY MULTIFILAMENTO ART 1002,906361,LENCERIA,COCOT,,COCOT,PESOS,"2,620.00","60,00"
294000463,COCOT PANTY MULTIFILAMENTO NENA ART 900,906363,LENCERIA,PANTY,,COCOT,PESOS,"1,531.00","60,00"
294000462,COCOT PANTY MULTIFILAMENTO TALLE ESPECIAL ART 1053,906362,LENCERIA,PANTY,,COCOT,PESOS,"2,045.00","60,00"
294000902,COCOT SOQUETE INVISIBLE SUPPLEX ART 176,906832,LENCERIA,MEDIAS,,COCOT,PESOS,"1,860.00","60,00"
294000908,COCOT SOQUETE LYCRA ART 484-2,906838,LENCERIA,MEDIAS,,COCOT,PESOS,"1,704.00","60,00"
294000907,COCOT SOQUETE MULTIFILAMENTO ART 483-2,906837,LENCERIA,MEDIAS,,COCOT,PESOS,"1,218.00","60,00"
294000909,COCOT SOQUETE RED ART 491,906839,LENCERIA,MEDIAS,,COCOT,PESOS,"2,280.00","60,00"
294000985,CORPIÑO ALGODON SIN COSTURA,906911,LENCERIA,CORPIÑO,,,PESOS,"1,787.66","60,00"
294000986,CORPIÑO BRADBURY DE ALGODON,906912,LENCERIA,CORPIÑO,,BRADBURY,PESOS,"2,279.57","60,00"
328,DURANIL CAMISETA MICROFIBRA M/L OPACA ART. 328,907743,LENCERIA,CAMISETA,DURANIL,DURANIL,PESOS,"8,901.00","60,00"
326,DURANIL CAMISETA MUSELINA M/L ART. 326,907742,LENCERIA,CAMISETA,DURANIL,DURANIL,PESOS,"6,750.00","60,00"
319,DURANIL CAMISETA MUSELINA M/L NENA ART. 319,907739,LENCERIA,CAMISETA,DURANIL,DURANIL,PESOS,"6,301.00","60,00"
21,DURANIL CUBRE PATIN 021,900421,LENCERIA,PATIN ARTISTICO,DURANIL,DURANIL,PESOS,"3,061.00","60,00"
121,PANTY PATIN CON CUBREBOTAS CLASICO,900441,LENCERIA,PATIN ARTISTICO,DURANIL,DURANIL,PESOS,"6,506.00","60,00"
118,PANTY PATIN CON ESTRIBO CLASICO ,900440,LENCERIA,PATIN ARTISTICO,DURANIL,DURANIL,PESOS,"8,457.00","60,00"
190500001567,MEDIA ANORT 3/4 DRALON CASHMILON / LANA,902197,LENCERIA,MEDIA,,DRALON,PESOS,"3,409.00","60,00"
ME676,MEDIA ANTARTIDA ART 7149 - 7178 - 7179,909278,LENCERIA,MEDIAS,,ANTARTIDA,PESOS,"1,970.00","60,00"
ME677,MEDIA ANTARTIDA ART 7192,909280,LENCERIA,MEDIAS,,ANTARTIDA,PESOS,"2,090.00","60,00"
ME4439,MEDIA ANTARTIDA SPORT LARGA TOALLA ART 7207,7799063072071,LENCERIA,MEDIAS,,ANTARTIDA,PESOS,"3,000.00","60,00"
ME56687,MEDIA ANTARTIDA TERMICA HOMBRE ART 6034 - 6036,909264,LENCERIA,MEDIAS,,ANTARTIDA,PESOS,"1,150.00","60,00"
ME987654128,MEDIA BOYITA ART 105 FANTASIA T 1 – 2,909304,LENCERIA,MEDIAS,,BOYITA,PESOS,73.16,"60,00"
ME987654129,MEDIA BOYITA ART 105 FANTASIA T 3/4,909305,LENCERIA,MEDIAS,,BOYITA,PESOS,80.40,"60,00"
ME987654130,MEDIA BOYITA ART 2000 CALADA T 000/00/0,909306,LENCERIA,MEDIAS,,BOYITA,PESOS,241.50,"60,00"
ME987654131,MEDIA BOYITA ART 2000 CALADA T 1/2,909307,LENCERIA,MEDIAS,,BOYITA,PESOS,276.00,"60,00"
ME987654132,MEDIA BOYITA ART 2000 CALADA T 3/4,909308,LENCERIA,MEDIAS,,BOYITA,PESOS,287.50,"60,00"
ME987654133,MEDIA BOYITA ART 300 CON PUNTILLA T 000/00/0,909309,LENCERIA,MEDIAS,,BOYITA,PESOS,303.60,"60,00"
ME987654134,MEDIA BOYITA ART 300 CON PUNTILLA T 1/2,909310,LENCERIA,MEDIAS,,BOYITA,PESOS,322.00,"60,00"
ME987654135,MEDIA BOYITA ART 300 CON PUNTILLA T 3/4,909311,LENCERIA,MEDIAS,,BOYITA,PESOS,356.50,"60,00"
294001301,MEDIA FLOYD ART 1409,907231,LENCERIA,MEDIAS,,FLOYD,PESOS,"2,260.00","60,00"
294001302,MEDIA FLOYD ART 1415 SOQUETE CANOA HOMBRE,907232,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,365.00","60,00"
294001303,MEDIA FLOYD ART 59 NIÑOS T0,907233,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,010.00","60,00"
294001304,MEDIA FLOYD ART 59 NIÑOS T00,907234,LENCERIA,MEDIAS,,FLOYD,PESOS,850.00,"60,00"
294001305,MEDIA FLOYD ART 59 NIÑOS T1,907235,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,290.00","60,00"
294001306,MEDIA FLOYD ART 59 NIÑOS T2,907236,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,495.00","60,00"
294001307,MEDIA FLOYD ART 59 NIÑOS T3,907237,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,690.00","60,00"
294001308,MEDIA FLOYD ART 59 NIÑOS T4,907238,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,895.00","60,00"
ME2762,MEDIA FLOYD ART 60 T.4 ZOQUETE LISO NIÑO,909202,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,010.00","60,00"
294001309,MEDIA FLOYD ART 61 NIÑOS T0,907239,LENCERIA,MEDIAS,,FLOYD,PESOS,920.00,"60,00"
294001310,MEDIA FLOYD ART 61 NIÑOS T1,907240,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,040.00","60,00"
294001311,MEDIA FLOYD ART 61 NIÑOS T2,907241,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,160.00","60,00"
294001312,MEDIA FLOYD ART 61 NIÑOS T3,907242,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,310.00","60,00"
294001313,MEDIA FLOYD ART 61 NIÑOS T4,907243,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,400.00","60,00"
2940013471,MEDIA FLOYD ART 66 CASUAL VARSITY,907278,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,750.00","60,00"
LEN25558966662,MEDIA FLOYD ART 68 CASUAL 1/3 ESTAMP PUÑO MORLEY,908913,LENCERIA,MEDIA,,FLOYD,PESOS,"1,306.00","60,00"
ME0272,MEDIA FLOYD ART 82 T.3 MEDIA LISA COLORES SURT,909127,LENCERIA,MEDIAS,,FLOYD,PESOS,661.25,"60,00"
294001314,MEDIA FLOYD COLEGIAL T2,907244,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,175.00","60,00"
294001315,MEDIA FLOYD COLEGIAL T3,907245,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,490.00","60,00"
294001316,MEDIA FLOYD COLEGIAL T4,907246,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,700.00","60,00"
294001317,MEDIA FLOYD COLEGIAL T5,907247,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,850.00","60,00"
294001318,MEDIA FLOYD DAMA ART GO711 INVISIBLE,907248,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,590.00","60,00"
294001319,MEDIA FLOYD DAMA ART GO740 SOQUETE ENDLESS LISO,907249,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,820.00","60,00"
294001320,MEDIA FLOYD DAMA ART GO741 SOQUETE PLUS,907250,LENCERIA,MEDIAS,,FLOYD,PESOS,"1,820.00","60,00"
